prediction,target
211.55528769271634815,208.4600066999999796735210111364722251892
209.30934425150374523,210.7200012000000128864485304802656173706
211.78127358520177381,211.3200073000000429601641371846199035645
211.56930271254302056,208.8999938999999983479938236996531486511
211.04172302821802987,208.0399933000000203264789888635277748108
212.93280315543006509,208.8699950999999828127329237759113311768
214.18075192688655761,211.6199950999999828127329237759113311768
213.20420389285519036,210.6100006000000064432242652401328086853
212.59206665528253666,209.9799956999999892559571890160441398621
212.77487135819652053,210.0200043000000107440428109839558601379
210.19887539033894086,212.2100066999999796735210111364722251892
212.14788570900043396,212.4400024000000257728970609605312347412
212.75913878297453152,213.1000060999999732302967458963394165039
210.29558336132001273,213.0299987999999871135514695197343826294
210.24554998553594487,212.8800049000000171872670762240886688232
210.67967653426100583,213.5
